"country","year_exp","date","gender"
"http://worldbank.org/Country/SDN","52.591","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/SSD","52.591","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/QAT","76.754","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/SDN","55.817","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/SSD","55.817","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/SDN","50.013","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/SSD","50.013","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/QAT","76.843","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/SDN","53.113","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/SSD","53.113","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/SDN","50.393","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/SSD","50.393","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/SDN","56.322","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/SSD","56.322","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/QAT","77.049","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/QAT","76.94","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/QAT","77.169","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/SDN","53.655","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/SSD","53.655","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/SDN","50.782","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/SSD","50.782","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/MUS","74.35317","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/MUS","72.88244","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/MUS","70.96098","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/MUS","71.76585","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/MUS","72.1213","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/MUS","74.39488","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/MUS","72.57073","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/MUS","72.57073","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/MUS","71.66341","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/MUS","73.86341","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/MUS","72.4322","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/MUS","73.26683","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/MUS","72.4322","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/MUS","74.19439","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/MUS","74.01707","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/MUS","72.27675","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/MUS","71.96585","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/MUS","72.96732","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNE","74.462","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNE","77.116","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNE","73.23","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNE","74.858","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNE","73.288","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNE","73.228","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNE","75.7","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNE","73.277","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNE","73.62","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNE","73.355","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNE","73.465","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNE","76.089","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNE","75.28","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNE","73.834","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNE","76.712","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNE","74.116","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNE","76.43","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNE","76.938","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/MRT","60.25","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/MRT","60.952","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/MRT","63.082","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/MOZ","58.311","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/MOZ","55.288","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/MRT","63.238","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/MOZ","52.079","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/MOZ","48.859","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/MRT","61.199","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/MRT","61.461","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/MOZ","54.7","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/MOZ","55.878","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/MOZ","49.406","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/MOZ","52.785","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/MRT","59.957","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/MRT","61.73","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/MRT","60.049","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/MOZ","50.007","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/MRT","61.997","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/MOZ","56.483","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/MOZ","53.459","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/MRT","60.143","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/MRT","62.253","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/MOZ","50.663","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/MOZ","57.099","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/MRT","62.492","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/MRT","60.381","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/MOZ","54.096","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/MOZ","47.841","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/MRT","60.539","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/MRT","62.711","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/MOZ","57.714","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/MOZ","51.362","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/MRT","60.729","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/MRT","62.907","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/MOZ","48.348","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/MWI","47.169","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/MWI","58.667","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/MWI","51.163","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/MWI","62.661","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/MWI","47.843","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/MWI","55.745","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/MWI","52.63","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/MWI","63.223","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/MWI","59.927","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/MWI","48.735","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/MWI","46.355","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/MWI","57.263","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/MWI","46.45","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/MWI","49.846","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/MWI","46.71","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/MWI","61.02","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/MWI","54.177","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/MWI","61.932","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNG","65.104","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNG","62.446","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNG","68.215","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNG","65.539","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNG","62.869","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNG","68.558","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNG","64.23","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNG","65.987","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNG","68.847","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNG","63.319","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNG","69.087","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNG","66.449","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNG","63.777","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNG","69.287","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNG","66.92","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNG","67.383","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNG","67.82","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/MNG","64.671","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/NGA","49.356","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/NGA","46.509","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/NGA","47.717","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/NGA","50.847","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/NGA","48.246","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/NGA","51.279","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/NGA","51.699","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/NGA","46.101","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/NGA","48.802","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/NGA","46.266","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/NGA","52.121","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/NGA","52.549","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/NGA","46.834","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/NGA","47.24","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/NGA","49.887","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/NGA","52.985","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/NGA","50.385","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/NGA","53.428","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/NLD","79.34634","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/NLD","80.54878","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/NLD","81.50976","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/NLD","78.29268","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/NLD","77.83659","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/NLD","81.50976","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/NLD","81.10488","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/NLD","77.9878","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/NLD","80.09756","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/NLD","81.70732","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/NLD","81.20488","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/NLD","80.70244","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/NLD","78.49268","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/NLD","79.09512","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/NLD","81.30488","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/NLD","79.69756","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/NLD","80.25122","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/NLD","78.19024","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/NOR","80.04146","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/NOR","80.59268","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/NOR","81.75122","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/NOR","82.30488","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/NOR","81.29512","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/NOR","78.63415","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/NOR","80.79512","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/NOR","82.40732","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/NOR","78.9878","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/NOR","79.84146","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/NOR","82.1","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/NOR","80.39512","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/NOR","81.45122","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/NOR","80.3439","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/NOR","78.78537","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/NOR","82.50976","2017-01-01T00:00:00Z",""
"http://worldbank.org/Country/NOR","78.28293","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/NOR","80.99756","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/NOR","79.39024","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/NIC","70.675","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/NIC","73.369","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/NIC","73.699","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/NIC","71.117","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/NIC","74.016","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/NIC","71.537","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/NIC","74.319","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/NIC","71.935","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/NIC","69.272","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/NIC","74.608","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/NIC","72.313","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/NIC","74.884","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/NIC","69.742","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/NIC","72.677","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/NIC","75.149","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/NIC","70.214","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/NIC","75.404","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/NIC","73.028","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/NAM","54.712","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/MYS","73.577","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/MYS","74.21","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/MYS","73.704","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/MYS","73.852","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/NAM","53.48","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/NAM","62.981","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/NAM","55.697","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/NAM","59.527","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/MYS","74.022","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/MYS","72.616","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/NAM","63.782","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/MYS","74.408","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/NAM","53.693","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/MYS","72.966","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/NAM","54.145","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/MYS","74.606","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/NAM","56.883","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/NAM","60.815","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/NAM","64.388","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/NAM","53.563","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/MYS","73.113","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/NAM","54.798","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/MYS","74.797","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/MYS","73.242","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/NAM","55.608","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/NAM","53.983","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/MYS","74.976","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/MYS","73.356","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/MYS","75.143","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/NAM","56.533","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/MYS","73.463","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/NAM","58.189","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/NAM","61.982","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/MYS","75.3","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/MYS","72.8","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/SYR","68.972","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/SYR","69.127","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/SYR","69.618","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/SYR","71.484","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/SYR","71.12","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/SYR","69.797","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/SYR","68.368","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/SYR","70.167","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/SYR","70.357","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/SYR","68.613","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/SYR","68.807","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/SYR","70.742","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/SYR","69.98","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/SYR","70.933","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/SYR","69.282","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/SYR","70.55","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/SYR","69.444","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/SYR","71.304","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/TUN","73.155","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/TUN","75.023","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/TUN","73.836","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/TUN","72.883","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/TUN","74.695","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/TUN","74.793","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/TUN","74.9","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/TUN","73.402","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/TUN","73.629","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/TUN","75.167","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/TUN","75.335","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/TUN","75.525","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/TUN","74.026","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/TUN","75.731","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/TUN","74.352","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/TUN","74.483","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/TUN","74.2","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/TUN","74.595","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/TLS","68.285","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/TLS","62.223","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/TLS","65.842","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/TLS","68.569","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/TLS","66.472","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/TLS","68.881","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/TLS","63.209","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/TLS","66.956","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/TLS","60.304","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/TLS","67.313","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/TLS","64.175","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/TLS","58.38","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/TLS","67.578","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/TLS","59.36","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/TLS","61.251","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/TLS","67.805","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/TLS","65.068","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/TLS","68.033","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/TKM","65.695","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/TKM","67.835","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/TKM","63.412","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/TKM","63.613","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/TKM","66.031","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/TKM","63.842","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/TKM","66.355","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/TKM","64.101","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/TKM","66.657","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/TKM","64.386","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/TKM","66.928","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/TKM","64.693","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/TKM","67.167","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/TKM","67.375","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/TKM","65.017","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/TKM","67.552","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/TKM","65.354","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/TKM","67.704","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/TTO","69.384","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/TTO","69.567","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/TTO","69.756","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/TTO","68.489","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/TTO","69.942","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/TTO","68.532","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/TTO","70.118","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/TTO","68.584","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/TTO","69.06","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/TTO","68.648","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/TTO","68.724","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/TTO","70.426","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/TTO","68.816","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/TTO","70.556","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/TTO","68.927","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/TTO","70.673","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/TTO","69.214","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/TTO","70.28","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/STP","63.338","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/STP","65.5","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/STP","65.709","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/STP","63.526","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/STP","65.875","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/STP","63.754","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/STP","66.008","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/STP","66.125","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/STP","64.021","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/STP","66.241","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/STP","64.322","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/STP","66.361","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/STP","66.488","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/STP","64.641","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/STP","66.624","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/STP","64.956","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/STP","65.248","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/STP","63.181","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/LIE","81.29512","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/LIE","79.63659","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/LIE","81.77073","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/LIE","79.96098","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/LIE","82.26098","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/LIE","82.07317","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/LIE","82.6561","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/LIE","79.27561","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/LIE","82.6561","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/LIE","81.5","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/LIE","80.66829","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/LIE","76.82683","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/LIE","80.94878","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/LIE","79.10976","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/LIE","82.38293","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/LIE","82.68293","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/LIE","81.84146","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/LIE","81.79268","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/SVK","72.90244","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/SVK","73.95854","2004-01-01T00:00:00Z",""
