"country","year_exp_WB","date"
"http://worldbank.org/Country/GIN","51.744","1995"
"http://worldbank.org/Country/GMB","53.889","1995"
"http://worldbank.org/Country/GNB","48.658","1995"
"http://worldbank.org/Country/GNQ","51.184","1995"
"http://worldbank.org/Country/GRC","77.5854","1995"
"http://worldbank.org/Country/GRD","71.356","1995"
"http://worldbank.org/Country/GTM","65.09","1995"
"http://worldbank.org/Country/GUM","73.267","1995"
"http://worldbank.org/Country/GUY","64.064","1995"
"http://worldbank.org/Country/HKG","78.6829","1995"
"http://worldbank.org/Country/HND","68.871","1995"
"http://worldbank.org/Country/HRV","72.0844","1995"
"http://worldbank.org/Country/HTI","55.829","1995"
"http://worldbank.org/Country/HUN","69.7917","1995"
"http://worldbank.org/Country/IDN","64.291","1995"
"http://worldbank.org/Country/IRL","75.6176","1995"
"http://worldbank.org/Country/IRN","68.377","1995"
"http://worldbank.org/Country/ABW","73.646","1996"
"http://worldbank.org/Country/AFG","53.924","1996"
"http://worldbank.org/Country/AGO","45.35","1996"
"http://worldbank.org/Country/ALB","72.495","1996"
"http://worldbank.org/Country/ARE","73.428","1996"
"http://worldbank.org/Country/ARM","69.404","1996"
"http://worldbank.org/Country/ATG","72.977","1996"
"http://worldbank.org/Country/AZE","65.573","1996"
"http://worldbank.org/Country/BDI","46.905","1996"
"http://worldbank.org/Country/BEN","55.17","1996"
"http://worldbank.org/Country/BFA","49.557","1996"
"http://worldbank.org/Country/BGD","62.798","1996"
"http://worldbank.org/Country/BGR","70.8973","1996"
"http://worldbank.org/Country/BHR","73.619","1996"
"http://worldbank.org/Country/BHS","71.589","1996"
"http://worldbank.org/Country/BIH","72.307","1996"
"http://worldbank.org/Country/BLR","68.5122","1996"
"http://worldbank.org/Country/BLZ","69.1","1996"
"http://worldbank.org/Country/BOL","59.922","1996"
"http://worldbank.org/Country/BRB","76.131","1996"
"http://worldbank.org/Country/BRN","71.727","1996"
"http://worldbank.org/Country/BTN","57.418","1996"
"http://worldbank.org/Country/BWA","53.572","1996"
"http://worldbank.org/Country/CAF","45.922","1996"
"http://worldbank.org/Country/CAN","78.1805","1996"
"http://worldbank.org/Country/CHL","75.244","1996"
"http://worldbank.org/Country/CIV","51.109","1996"
"http://worldbank.org/Country/CMR","51.238","1996"
"http://worldbank.org/Country/COD","49.04","1996"
"http://worldbank.org/Country/COG","52.252","1996"
"http://worldbank.org/Country/COM","58.972","1996"
"http://worldbank.org/Country/CPV","66.596","1996"
"http://worldbank.org/Country/CRI","76.765","1996"
"http://worldbank.org/Country/CUB","75.686","1996"
"http://worldbank.org/Country/CYP","77.456","1996"
"http://worldbank.org/Country/CZE","73.7146","1996"
"http://worldbank.org/Country/DJI","57.05","1996"
"http://worldbank.org/Country/DOM","68.425","1996"
"http://worldbank.org/Country/DZA","68.919","1996"
"http://worldbank.org/Country/ECU","71.348","1996"
"http://worldbank.org/Country/EGY","67.249","1996"
"http://worldbank.org/Country/ERI","52.938","1996"
"http://worldbank.org/Country/EST","69.6122","1996"
"http://worldbank.org/Country/ETH","49.81","1996"
"http://worldbank.org/Country/FIN","76.6934","1996"
"http://worldbank.org/Country/FJI","65.175","1996"
"http://worldbank.org/Country/FSM","64.121","1996"
"http://worldbank.org/Country/GAB","59.854","1996"
"http://worldbank.org/Country/GHA","57.366","1996"
"http://worldbank.org/Country/GIN","51.727","1996"
"http://worldbank.org/Country/GMB","54.296","1996"
"http://worldbank.org/Country/GNB","48.973","1996"
"http://worldbank.org/Country/GNQ","51.659","1996"
"http://worldbank.org/Country/GRC","77.6854","1996"
"http://worldbank.org/Country/GRD","71.673","1996"
"http://worldbank.org/Country/GTM","65.678","1996"
"http://worldbank.org/Country/GUM","73.589","1996"
"http://worldbank.org/Country/GUY","64.255","1996"
"http://worldbank.org/Country/HKG","79.6268","1996"
"http://worldbank.org/Country/HND","69.284","1996"
"http://worldbank.org/Country/HRV","72.3654","1996"
"http://worldbank.org/Country/HTI","56.121","1996"
"http://worldbank.org/Country/HUN","70.3288","1996"
"http://worldbank.org/Country/IDN","64.637","1996"
"http://worldbank.org/Country/IRL","75.8317","1996"
"http://worldbank.org/Country/IRN","68.791","1996"
"http://worldbank.org/Country/ABW","73.671","1997"
"http://worldbank.org/Country/AFG","54.424","1997"
"http://worldbank.org/Country/AGO","45.519","1997"
"http://worldbank.org/Country/ALB","72.838","1997"
"http://worldbank.org/Country/ARE","73.657","1997"
"http://worldbank.org/Country/ARM","69.912","1997"
"http://worldbank.org/Country/ATG","73.222","1997"
"http://worldbank.org/Country/AZE","65.899","1997"
"http://worldbank.org/Country/BDI","47.226","1997"
"http://worldbank.org/Country/BEN","55.133","1997"
"http://worldbank.org/Country/BFA","49.713","1997"
"http://worldbank.org/Country/BGD","63.553","1997"
"http://worldbank.org/Country/BGR","70.3512","1997"
"http://worldbank.org/Country/BHR","73.826","1997"
"http://worldbank.org/Country/BHS","71.698","1997"
"http://worldbank.org/Country/BIH","72.976","1997"
"http://worldbank.org/Country/BLR","68.461","1997"
"http://worldbank.org/Country/BLZ","68.858","1997"
"http://worldbank.org/Country/ISL","78.0363","1990"
"http://worldbank.org/Country/ITA","76.9707","1990"
"http://worldbank.org/Country/JAM","73.204","1990"
"http://worldbank.org/Country/JOR","69.872","1990"
"http://worldbank.org/Country/KAZ","68.3366","1990"
"http://worldbank.org/Country/KEN","57.406","1990"
"http://worldbank.org/Country/KGZ","68.2976","1990"
"http://worldbank.org/Country/KHM","53.595","1990"
"http://worldbank.org/Country/KIR","59.636","1990"
"http://worldbank.org/Country/KOR","71.5976","1990"
"http://worldbank.org/Country/KWT","72.15","1990"
"http://worldbank.org/Country/LAO","53.364","1990"
"http://worldbank.org/Country/LBR","46.046","1990"
"http://worldbank.org/Country/LCA","71.074","1990"
"http://worldbank.org/Country/LKA","69.509","1990"
"http://worldbank.org/Country/LSO","59.837","1990"
"http://worldbank.org/Country/LTU","71.1607","1990"
"http://worldbank.org/Country/LUX","75.0104","1990"
"http://worldbank.org/Country/LVA","69.2732","1990"
"http://worldbank.org/Country/MAC","77.296","1990"
"http://worldbank.org/Country/MAR","64.732","1990"
"http://worldbank.org/Country/MDA","67.643","1990"
"http://worldbank.org/Country/MDG","51.003","1990"
"http://worldbank.org/Country/MDV","61.529","1990"
"http://worldbank.org/Country/MKD","71.1476","1990"
"http://worldbank.org/Country/MMR","56.849","1990"
"http://worldbank.org/Country/MNE","74.4434","1990"
"http://worldbank.org/Country/MNG","60.268","1990"
"http://worldbank.org/Country/MOZ","45.261","1990"
"http://worldbank.org/Country/MRT","59.688","1990"
"http://worldbank.org/Country/MUS","69.4049","1990"
"http://worldbank.org/Country/MWI","46.096","1990"
"http://worldbank.org/Country/MYS","70.865","1990"
"http://worldbank.org/Country/NAM","61.608","1990"
"http://worldbank.org/Country/NGA","45.9","1990"
"http://worldbank.org/Country/NIC","64.293","1990"
"http://worldbank.org/Country/NLD","76.8781","1990"
"http://worldbank.org/Country/NOR","76.5373","1990"
"http://worldbank.org/Country/NPL","54.404","1990"
"http://worldbank.org/Country/NZL","75.3781","1990"
"http://worldbank.org/Country/OMN","67.18","1990"
"http://worldbank.org/Country/PAK","60.1","1990"
"http://worldbank.org/Country/PAN","72.982","1990"
"http://worldbank.org/Country/PHL","66.366","1990"
"http://worldbank.org/Country/PNG","56.492","1990"
"http://worldbank.org/Country/PRK","69.896","1990"
"http://worldbank.org/Country/PRY","68.545","1990"
"http://worldbank.org/Country/PYF","68.704","1990"
"http://worldbank.org/Country/QAT","75.824","1990"
"http://worldbank.org/Country/ROU","69.7412","1990"
"http://worldbank.org/Country/RUS","68.8861","1990"
"http://worldbank.org/Country/RWA","33.413","1990"
"http://worldbank.org/Country/SAU","69.078","1990"
"http://worldbank.org/Country/SDN","55.5","1990"
"http://worldbank.org/Country/SEN","57.202","1990"
"http://worldbank.org/Country/SGP","75.2951","1990"
"http://worldbank.org/Country/SLB","64.365","1990"
"http://worldbank.org/Country/SLE","38.563","1990"
"http://worldbank.org/Country/SLV","64.0","1990"
"http://worldbank.org/Country/SOM","45.378","1990"
"http://worldbank.org/Country/ISL","78.9346","1993"
"http://worldbank.org/Country/ITA","77.722","1993"
"http://worldbank.org/Country/JAM","73.918","1993"
"http://worldbank.org/Country/JOR","70.529","1993"
"http://worldbank.org/Country/KAZ","65.4","1993"
"http://worldbank.org/Country/KEN","55.151","1993"
"http://worldbank.org/Country/KGZ","67.1927","1993"
"http://worldbank.org/Country/KHM","54.514","1993"
"http://worldbank.org/Country/KIR","60.837","1993"
"http://worldbank.org/Country/KOR","72.9976","1993"
"http://worldbank.org/Country/KWT","72.556","1993"
"http://worldbank.org/Country/LAO","54.753","1993"
"http://worldbank.org/Country/LBR","46.832","1993"
"http://worldbank.org/Country/LCA","71.843","1993"
"http://worldbank.org/Country/LKA","69.557","1993"
"http://worldbank.org/Country/LSO","58.05","1993"
"http://worldbank.org/Country/LTU","68.9105","1993"
"http://worldbank.org/Country/LUX","75.7122","1993"
"http://worldbank.org/Country/LVA","66.7227","1993"
"http://worldbank.org/Country/MAC","78.253","1993"
"http://worldbank.org/Country/MAR","66.128","1993"
"http://worldbank.org/Country/MDA","67.221","1993"
"http://worldbank.org/Country/MDG","53.022","1993"
"http://worldbank.org/Country/MDV","64.185","1993"
"http://worldbank.org/Country/MKD","71.6709","1993"
"http://worldbank.org/Country/MMR","57.823","1993"
"http://worldbank.org/Country/MNE","74.4086","1993"
"http://worldbank.org/Country/MNG","60.841","1993"
"http://worldbank.org/Country/MOZ","46.41","1993"
"http://worldbank.org/Country/MRT","60.231","1993"
"http://worldbank.org/Country/MUS","70.1073","1993"
"http://worldbank.org/Country/MWI","46.055","1993"
"http://worldbank.org/Country/MYS","71.519","1993"
"http://worldbank.org/Country/NAM","60.516","1993"
"http://worldbank.org/Country/NGA","45.845","1993"
"http://worldbank.org/Country/NIC","66.297","1993"
"http://worldbank.org/Country/NLD","76.9166","1993"
"http://worldbank.org/Country/NOR","77.1517","1993"
"http://worldbank.org/Country/NPL","56.964","1993"
"http://worldbank.org/Country/NZL","76.4341","1993"
"http://worldbank.org/Country/OMN","68.786","1993"
"http://worldbank.org/Country/PAK","60.96","1993"
"http://worldbank.org/Country/PAN","73.661","1993"
"http://worldbank.org/Country/PHL","67.628","1993"
"http://worldbank.org/Country/PNG","57.473","1993"
"http://worldbank.org/Country/PRK","68.742","1993"
"http://worldbank.org/Country/PRY","69.152","1993"
"http://worldbank.org/Country/PYF","69.678","1993"
"http://worldbank.org/Country/QAT","76.427","1993"
"http://worldbank.org/Country/ROU","69.5634","1993"
"http://worldbank.org/Country/RUS","64.9359","1993"
"http://worldbank.org/Country/RWA","26.172","1993"
"http://worldbank.org/Country/SAU","70.349","1993"
"http://worldbank.org/Country/SDN","56.14","1993"
"http://worldbank.org/Country/SEN","57.535","1993"
"http://worldbank.org/Country/SGP","76.0463","1993"
"http://worldbank.org/Country/SLB","64.961","1993"
"http://worldbank.org/Country/SLE","37.384","1993"
"http://worldbank.org/Country/SLV","66.273","1993"
"http://worldbank.org/Country/SOM","45.721","1993"
"http://worldbank.org/Country/IRQ","68.446","1995"
"http://worldbank.org/Country/ISL","77.9844","1995"
"http://worldbank.org/Country/ITA","78.1707","1995"
"http://worldbank.org/Country/JAM","74.133","1995"
"http://worldbank.org/Country/JOR","70.885","1995"
"http://worldbank.org/Country/KAZ","63.5","1995"
"http://worldbank.org/Country/KEN","53.486","1995"
"http://worldbank.org/Country/KGZ","65.7902","1995"
"http://worldbank.org/Country/KHM","55.189","1995"
"http://worldbank.org/Country/KIR","61.539","1995"
"http://worldbank.org/Country/KOR","73.7","1995"
"http://worldbank.org/Country/KWT","72.764","1995"
"http://worldbank.org/Country/LAO","55.851","1995"
"http://worldbank.org/Country/LBR","48.314","1995"
"http://worldbank.org/Country/LCA","72.323","1995"
"http://worldbank.org/Country/LIE","77.3902","1995"
"http://worldbank.org/Country/LKA","69.259","1995"
"http://worldbank.org/Country/LSO","55.782","1995"
"http://worldbank.org/Country/LTU","69.0063","1995"
"http://worldbank.org/Country/LUX","76.5122","1995"
"http://worldbank.org/Country/LVA","66.3912","1995"
"http://worldbank.org/Country/MAC","78.925","1995"
"http://worldbank.org/Country/MAR","66.846","1995"
"http://worldbank.org/Country/MDA","66.867","1995"
"http://worldbank.org/Country/MDG","54.616","1995"
"http://worldbank.org/Country/MDV","65.923","1995"
"http://worldbank.org/Country/MKD","71.8488","1995"
"http://worldbank.org/Country/MMR","58.46","1995"
"http://worldbank.org/Country/MNE","74.0222","1995"
"http://worldbank.org/Country/MNG","61.211","1995"
"http://worldbank.org/Country/MOZ","47.123","1995"
"http://worldbank.org/Country/MRT","60.426","1995"
"http://worldbank.org/Country/MUS","70.3259","1995"
"http://worldbank.org/Country/MWI","45.846","1995"
"http://worldbank.org/Country/MYS","71.834","1995"
"http://worldbank.org/Country/NAM","58.479","1995"
"http://worldbank.org/Country/NGA","45.854","1995"
"http://worldbank.org/Country/NIC","67.344","1995"
"http://worldbank.org/Country/NLD","77.4046","1995"
"http://worldbank.org/Country/NOR","77.7366","1995"
"http://worldbank.org/Country/NPL","58.6","1995"
"http://worldbank.org/Country/NZL","76.7341","1995"
"http://worldbank.org/Country/OMN","69.77","1995"
"http://worldbank.org/Country/PAK","61.505","1995"
"http://worldbank.org/Country/PAN","74.092","1995"
"http://worldbank.org/Country/PHL","68.231","1995"
"http://worldbank.org/Country/PNG","58.073","1995"
"http://worldbank.org/Country/PRK","66.537","1995"
"http://worldbank.org/Country/PRY","69.511","1995"
"http://worldbank.org/Country/PYF","70.426","1995"
"http://worldbank.org/Country/QAT","76.759","1995"
"http://worldbank.org/Country/ROU","69.4561","1995"
"http://worldbank.org/Country/RUS","64.6907","1995"
"http://worldbank.org/Country/RWA","31.037","1995"
"http://worldbank.org/Country/SAU","71.099","1995"
"http://worldbank.org/Country/SDN","56.709","1995"
"http://worldbank.org/Country/SEN","57.404","1995"
"http://worldbank.org/Country/SGP","76.2951","1995"
"http://worldbank.org/Country/SLB","65.552","1995"
"http://worldbank.org/Country/SLE","37.083","1995"
"http://worldbank.org/Country/SLV","67.277","1995"
"http://worldbank.org/Country/SOM","47.151","1995"
"http://worldbank.org/Country/IRQ","68.731","1996"
"http://worldbank.org/Country/ISL","78.7778","1996"
"http://worldbank.org/Country/ITA","78.5219","1996"
"http://worldbank.org/Country/JAM","74.167","1996"
"http://worldbank.org/Country/JOR","71.053","1996"
"http://worldbank.org/Country/KAZ","63.6","1996"
"http://worldbank.org/Country/KEN","52.709","1996"
"http://worldbank.org/Country/KGZ","66.5439","1996"
"http://worldbank.org/Country/KHM","55.653","1996"
"http://worldbank.org/Country/KIR","61.866","1996"
"http://worldbank.org/Country/KOR","74.1512","1996"
"http://worldbank.org/Country/KWT","72.852","1996"
"http://worldbank.org/Country/LAO","56.44","1996"
"http://worldbank.org/Country/LBR","49.163","1996"
"http://worldbank.org/Country/LCA","72.547","1996"
"http://worldbank.org/Country/LIE","76.8366","1996"
"http://worldbank.org/Country/LKA","69.237","1996"
"http://worldbank.org/Country/LSO","54.334","1996"
"http://worldbank.org/Country/LTU","70.108","1996"
"http://worldbank.org/Country/LUX","76.5195","1996"
"http://worldbank.org/Country/LVA","68.7766","1996"
"http://worldbank.org/Country/MAC","79.256","1996"
"http://worldbank.org/Country/MAR","67.175","1996"
"http://worldbank.org/Country/MDA","66.761","1996"
"http://worldbank.org/Country/MDG","55.43","1996"
"http://worldbank.org/Country/MDV","66.784","1996"
"http://worldbank.org/Country/MKD","72.4951","1996"
"http://worldbank.org/Country/MMR","58.78","1996"
"http://worldbank.org/Country/MNE","73.7788","1996"
"http://worldbank.org/Country/MNG","61.447","1996"
"http://worldbank.org/Country/MOZ","47.47","1996"
"http://worldbank.org/Country/MRT","60.493","1996"
"http://worldbank.org/Country/MUS","70.3229","1996"
"http://worldbank.org/Country/MWI","45.677","1996"
"http://worldbank.org/Country/MYS","71.972","1996"
"http://worldbank.org/Country/NAM","57.179","1996"
"http://worldbank.org/Country/NGA","45.88","1996"
"http://worldbank.org/Country/NIC","67.798","1996"
"http://worldbank.org/Country/NLD","77.4356","1996"
"http://worldbank.org/Country/NOR","78.1505","1996"
"http://worldbank.org/Country/NPL","59.383","1996"
"http://worldbank.org/Country/NZL","76.7878","1996"
"http://worldbank.org/Country/OMN","70.25","1996"
"http://worldbank.org/Country/PAK","61.773","1996"
"http://worldbank.org/Country/PAN","74.3","1996"
"http://worldbank.org/Country/PHL","68.431","1996"
"http://worldbank.org/Country/PNG","58.344","1996"
"http://worldbank.org/Country/PRK","65.495","1996"
"http://worldbank.org/Country/PRY","69.69","1996"
"http://worldbank.org/Country/PYF","70.815","1996"
"http://worldbank.org/Country/QAT","76.909","1996"
"http://worldbank.org/Country/ROU","69.1049","1996"
"http://worldbank.org/Country/RUS","65.8541","1996"
"http://worldbank.org/Country/RWA","35.38","1996"
"http://worldbank.org/Country/SAU","71.445","1996"
"http://worldbank.org/Country/SDN","57.032","1996"
"http://worldbank.org/Country/SEN","57.342","1996"
"http://worldbank.org/Country/SGP","76.5951","1996"
"http://worldbank.org/Country/SLB","65.903","1996"
"http://worldbank.org/Country/SLE","37.194","1996"
"http://worldbank.org/Country/SLV","67.651","1996"
"http://worldbank.org/Country/SOM","48.067","1996"
"http://worldbank.org/Country/SSD","43.524","1990"
"http://worldbank.org/Country/STP","58.247","1990"
"http://worldbank.org/Country/SUR","67.436","1990"
"http://worldbank.org/Country/SVK","70.9327","1990"
"http://worldbank.org/Country/SVN","73.2049","1990"
"http://worldbank.org/Country/SWZ","61.95","1990"
"http://worldbank.org/Country/SYC","68.1073","1990"
"http://worldbank.org/Country/SYR","70.553","1990"
"http://worldbank.org/Country/TCD","47.019","1990"
"http://worldbank.org/Country/TGO","55.887","1990"
"http://worldbank.org/Country/THA","70.248","1990"
"http://worldbank.org/Country/TJK","58.824","1990"
"http://worldbank.org/Country/TKM","62.81","1990"
"http://worldbank.org/Country/TLS","48.492","1990"
"http://worldbank.org/Country/WSM","66.655","1992"
"http://worldbank.org/Country/YEM","58.047","1992"
"http://worldbank.org/Country/ZMB","46.987","1992"
"http://worldbank.org/Country/ZWE","55.243","1992"
"http://worldbank.org/Country/SSD","45.611","1993"
"http://worldbank.org/Country/STP","58.318","1993"
"http://worldbank.org/Country/SUR","67.647","1993"
"http://worldbank.org/Country/SVK","72.4488","1993"
"http://worldbank.org/Country/SVN","73.2537","1993"
"http://worldbank.org/Country/SWZ","60.192","1993"
"http://worldbank.org/Country/SYC","69.4683","1993"
"http://worldbank.org/Country/SYR","71.444","1993"
"http://worldbank.org/Country/TCD","47.265","1993"
"http://worldbank.org/Country/TGO","55.485","1993"
"http://worldbank.org/Country/THA","70.239","1993"
"http://worldbank.org/Country/TJK","58.104","1993"
"http://worldbank.org/Country/TKM","62.758","1993"
"http://worldbank.org/Country/TLS","51.267","1993"
"http://worldbank.org/Country/TTO","68.402","1993"
"http://worldbank.org/Country/TUN","70.555","1993"
"http://worldbank.org/Country/TZA","49.529","1993"
"http://worldbank.org/Country/UKR","68.1307","1993"
"http://worldbank.org/Country/URY","73.166","1993"
"http://worldbank.org/Country/USA","75.4195","1993"
"http://worldbank.org/Country/UZB","66.336","1993"
"http://worldbank.org/Country/VCT","70.748","1993"
"http://worldbank.org/Country/VIR","75.0027","1993"
"http://worldbank.org/Country/VNM","71.399","1993"
"http://worldbank.org/Country/VUT","65.633","1993"
"http://worldbank.org/Country/WSM","66.842","1993"
"http://worldbank.org/Country/YEM","58.318","1993"
"http://worldbank.org/Country/ZMB","45.919","1993"
"http://worldbank.org/Country/ZWE","53.653","1993"
"http://worldbank.org/Country/SSD","46.855","1995"
"http://worldbank.org/Country/STP","58.795","1995"
"http://worldbank.org/Country/SUR","67.731","1995"
"http://worldbank.org/Country/SVK","72.2537","1995"
"http://worldbank.org/Country/SVN","73.9585","1995"
"http://worldbank.org/Country/SWZ","57.422","1995"
"http://worldbank.org/Country/SYC","72.4829","1995"
"http://worldbank.org/Country/SYR","71.961","1995"
"http://worldbank.org/Country/TCD","47.426","1995"
"http://worldbank.org/Country/TGO","54.757","1995"
"http://worldbank.org/Country/THA","70.191","1995"
"http://worldbank.org/Country/TJK","58.497","1995"
"http://worldbank.org/Country/TKM","62.851","1995"
"http://worldbank.org/Country/TLS","53.538","1995"
"http://worldbank.org/Country/TTO","68.597","1995"
"http://worldbank.org/Country/TUN","71.517","1995"
"http://worldbank.org/Country/TZA","49.287","1995"
"http://worldbank.org/Country/UKR","66.742","1995"
"http://worldbank.org/Country/URY","73.62","1995"
"http://worldbank.org/Country/USA","75.6219","1995"
"http://worldbank.org/Country/UZB","66.396","1995"
"http://worldbank.org/Country/VCT","70.745","1995"
"http://worldbank.org/Country/VIR","75.5099","1995"
"http://worldbank.org/Country/VNM","71.923","1995"
"http://worldbank.org/Country/VUT","66.162","1995"
"http://worldbank.org/Country/WSM","67.249","1995"
"http://worldbank.org/Country/YEM","58.817","1995"
"http://worldbank.org/Country/ZMB","44.242","1995"
"http://worldbank.org/Country/ZWE","50.48","1995"
"http://worldbank.org/Country/SSD","47.395","1996"
"http://worldbank.org/Country/STP","59.172","1996"
"http://worldbank.org/Country/SUR","67.753","1996"
"http://worldbank.org/Country/SVK","72.6537","1996"
"http://worldbank.org/Country/SVN","74.4585","1996"
"http://worldbank.org/Country/SWZ","55.606","1996"
"http://worldbank.org/Country/SYC","71.561","1996"
"http://worldbank.org/Country/SYR","72.205","1996"
"http://worldbank.org/Country/TCD","47.498","1996"
"http://worldbank.org/Country/TGO","54.36","1996"
"http://worldbank.org/Country/THA","70.215","1996"
"http://worldbank.org/Country/TJK","59.003","1996"
"http://worldbank.org/Country/TKM","62.953","1996"
"http://worldbank.org/Country/TLS","54.737","1996"
"http://worldbank.org/Country/TTO","68.713","1996"
"http://worldbank.org/Country/TUN","71.921","1996"
"http://worldbank.org/Country/TZA","49.329","1996"
"http://worldbank.org/Country/UKR","67.0224","1996"
"http://worldbank.org/Country/URY","73.854","1996"
"http://worldbank.org/Country/USA","76.0268","1996"
"http://worldbank.org/Country/UZB","66.494","1996"
"http://worldbank.org/Country/VCT","70.736","1996"
"http://worldbank.org/Country/VIR","75.759","1996"
"http://worldbank.org/Country/VNM","72.168","1996"
"http://worldbank.org/Country/VUT","66.414","1996"
"http://worldbank.org/Country/WSM","67.491","1996"
"http://worldbank.org/Country/YEM","59.096","1996"
"http://worldbank.org/Country/ZMB","43.735","1996"
"http://worldbank.org/Country/ZWE","49.009","1996"
"http://worldbank.org/Country/BOL","60.566","1997"
"http://worldbank.org/Country/BRB","76.41","1997"
"http://worldbank.org/Country/BRN","71.994","1997"
"http://worldbank.org/Country/BTN","58.236","1997"
"http://worldbank.org/Country/BWA","52.749","1997"
"http://worldbank.org/Country/CAF","45.353","1997"
"http://worldbank.org/Country/CAN","78.4317","1997"
"http://worldbank.org/Country/CHL","75.53","1997"
"http://worldbank.org/Country/CIV","50.657","1997"
"http://worldbank.org/Country/CMR","51.009","1997"
"http://worldbank.org/Country/COD","49.066","1997"
"http://worldbank.org/Country/COG","52.016","1997"
"http://worldbank.org/Country/COM","59.16","1997"
"http://worldbank.org/Country/CPV","67.026","1997"
"http://worldbank.org/Country/CRI","76.948","1997"
"http://worldbank.org/Country/CUB","75.964","1997"
"http://worldbank.org/Country/CYP","77.598","1997"
"http://worldbank.org/Country/CZE","73.8249","1997"
"http://worldbank.org/Country/DJI","57.022","1997"
"http://worldbank.org/Country/DMA","75.9512","1997"
"http://worldbank.org/Country/DOM","68.677","1997"
"http://worldbank.org/Country/DZA","69.323","1997"
"http://worldbank.org/Country/ECU","71.716","1997"
"http://worldbank.org/Country/EGY","67.68","1997"
"http://worldbank.org/Country/ERI","53.548","1997"
"http://worldbank.org/Country/EST","69.8098","1997"
"http://worldbank.org/Country/ETH","50.32","1997"
"http://worldbank.org/Country/ABW","73.787","2000"
"http://worldbank.org/Country/AFG","55.841","2000"
"http://worldbank.org/Country/AGO","46.522","2000"
"http://worldbank.org/Country/ALB","73.955","2000"
"http://worldbank.org/Country/ARE","74.327","2000"
"http://worldbank.org/Country/ARM","71.409","2000"
"http://worldbank.org/Country/ATG","73.94","2000"
"http://worldbank.org/Country/AZE","66.763","2000"
"http://worldbank.org/Country/BDI","49.091","2000"
"http://worldbank.org/Country/BEN","55.391","2000"
"http://worldbank.org/Country/BFA","50.489","2000"
"http://worldbank.org/Country/BGD","65.447","2000"
"http://worldbank.org/Country/BGR","71.6634","2000"
"http://worldbank.org/Country/BHR","74.44","2000"
"http://worldbank.org/Country/BHS","71.914","2000"
"http://worldbank.org/Country/BIH","74.403","2000"
"http://worldbank.org/Country/BLR","68.9122","2000"
"http://worldbank.org/Country/BLZ","68.847","2000"
"http://worldbank.org/Country/BMU","77.8854","2000"
"http://worldbank.org/Country/BOL","62.452","2000"
"http://worldbank.org/Country/BRB","77.162","2000"
"http://worldbank.org/Country/BRN","72.809","2000"
"http://worldbank.org/Country/BTN","60.884","2000"
"http://worldbank.org/Country/BWA","50.629","2000"
"http://worldbank.org/Country/CAF","44.19","2000"
"http://worldbank.org/Country/CAN","79.1366","2000"
"http://worldbank.org/Country/CHL","76.366","2000"
"http://worldbank.org/Country/CIV","49.635","2000"
"http://worldbank.org/Country/CMR","50.993","2000"
"http://worldbank.org/Country/COD","50.041","2000"
"http://worldbank.org/Country/COG","52.123","2000"
"http://worldbank.org/Country/COM","59.46","2000"
"http://worldbank.org/Country/CPV","68.583","2000"
"http://worldbank.org/Country/CRI","77.452","2000"
"http://worldbank.org/Country/CUB","76.699","2000"
"http://worldbank.org/Country/CYP","78.009","2000"
"http://worldbank.org/Country/CZE","74.9683","2000"
"http://worldbank.org/Country/DJI","57.022","2000"
"http://worldbank.org/Country/DOM","69.429","2000"
"http://worldbank.org/Country/DZA","70.64","2000"
"http://worldbank.org/Country/ECU","72.761","2000"
"http://worldbank.org/Country/EGY","68.602","2000"
"http://worldbank.org/Country/ERI","55.273","2000"
"http://worldbank.org/Country/EST","70.4171","2000"
"http://worldbank.org/Country/ETH","51.941","2000"
"http://worldbank.org/Country/ABW","74.156","2004"
"http://worldbank.org/Country/AFG","57.772","2004"
"http://worldbank.org/Country/AGO","49.263","2004"
"http://worldbank.org/Country/ALB","75.039","2004"
"http://worldbank.org/Country/ARE","75.174","2004"
"http://worldbank.org/Country/ARM","72.513","2004"
"http://worldbank.org/Country/ATG","74.821","2004"
"http://worldbank.org/Country/AZE","68.249","2004"
"http://worldbank.org/Country/BDI","52.547","2004"
"http://worldbank.org/Country/BEN","56.887","2004"
"http://worldbank.org/Country/BFA","52.602","2004"
"http://worldbank.org/Country/BGD","67.331","2004"
"http://worldbank.org/Country/BGR","72.5634","2004"
"http://worldbank.org/Country/BHR","75.167","2004"
"http://worldbank.org/Country/BHS","71.988","2004"
"http://worldbank.org/Country/BIH","75.068","2004"
"http://worldbank.org/Country/BLR","68.9561","2004"
"http://worldbank.org/Country/BLZ","69.749","2004"
"http://worldbank.org/Country/BMU","78.4854","2004"
"http://worldbank.org/Country/BOL","64.766","2004"
"http://worldbank.org/Country/BRB","77.808","2004"
"http://worldbank.org/Country/BRN","73.801","2004"
"http://worldbank.org/Country/BTN","64.483","2004"
"http://worldbank.org/Country/BWA","51.15","2004"
"http://worldbank.org/Country/CAF","44.413","2004"
"http://worldbank.org/Country/CAN","79.8927","2004"
"http://worldbank.org/Country/CHL","77.391","2004"
"http://worldbank.org/Country/CIV","49.788","2004"
"http://worldbank.org/Country/CMR","52.321","2004"
"http://worldbank.org/Country/COD","52.917","2004"
"http://worldbank.org/Country/COG","54.667","2004"
"http://worldbank.org/Country/COM","59.904","2004"
